WEEK,CITY,ITEM_CODE_NEW,ITEM_NAME,Basic Reason for IGCC,SPOC,IGCC,ORDERS,inc_%
9,Thiruvananthapuram,1128,Sweet Potato,External Damage/Bruises,Pod,1,116,0.0086
9,Thiruvananthapuram,1047,Coconut,External Damage/Bruises,Pod,1,327,0.0031
9,Hyderabad,1036,Carrot,Customer perception / Wrong claim,CX,3,4335,0.0007
9,Hyderabad,1036,Carrot,External Damage/Bruises,Pod,10,4335,0.0023
9,Vijayawada,1116,Semi ripe Chikoo,Raw,DP,1,21,0.0476
9,Hyderabad,17011,Red Delicious Apple,External Damage/Bruises,Pod,1,111,0.009
9,Pune,1296,Tender Coconut,Shrivelled / Dry,WH,1,2336,0.0004
9,Pune,1296,Tender Coconut,External Rotten/ Fungal,Pod,1,2336,0.0004
9,Pune,1296,Tender Coconut,External Damage/Bruises,Pod,11,2336,0.0047
9,Pune,1296,Tender Coconut,Taste / water content,Sourcing,11,2336,0.0047
9,Pune,1296,Tender Coconut,Customer perception / Wrong claim,CX,5,2336,0.0021
9,Mumbai,4361,Sun Melon,External Damage/Bruises,Pod,1,84,0.0119
9,Mumbai,8687,Pointed Gourd,External Damage/Bruises,Pod,1,180,0.0056
9,Noida 1,1025,Broccoli,Customer perception / Wrong claim,CX,1,183,0.0055
9,Noida 1,1025,Broccoli,External Rotten/ Fungal,Pod,2,183,0.0109
9,Noida 1,4209,Coconut Grated,Internal Rotten,Sourcing,1,4,0.25
9,Chennai,1037,Cauliflower,External Damage/Bruises,Pod,3,1031,0.0029
9,Chandigarh,19027,Green Cucumber,External Damage/Bruises,Pod,1,141,0.0071
9,Palakkad,7477,Tapioca,Internal Rotten,Sourcing,1,3,0.3333
9,Coimbatore,1047,Coconut,External Damage/Bruises,Pod,1,160,0.0063
9,Chennai,99610,Baby Cabbage,Customer perception / Wrong claim,CX,2,490,0.0041
9,Chennai,99610,Baby Cabbage,Underweight (packing issue),WH,1,490,0.002
9,Chennai,99610,Baby Cabbage,External Damage/Bruises,Pod,1,490,0.002
9,Hyderabad,21743,Tadaa boiled Sweet Corn Cob,External Damage/Bruises,Pod,1,1,1
9,Surat,2613,Strawberry Mahabaleshwar,Customer perception / Wrong claim,CX,1,30,0.0333
9,Surat,2613,Strawberry Mahabaleshwar,Underweight (packing issue),WH,1,30,0.0333
9,Noida,3056,Red Carrot,Customer perception / Wrong claim,CX,1,79,0.0127
9,Gurgaon,21211,Papaya,External Damage/Bruises,Pod,1,17,0.0588
9,Gurgaon,21211,Papaya,Raw,DP,1,17,0.0588
9,Noida,1027,Green Capsicum,External Damage/Bruises,Pod,1,69,0.0145
10,Khammam,1115,Chikoo - Sapota,Customer perception / Wrong claim,CX,1,39,0.0256
10,Vijayawada,4563,Bitter Gourd,Overripe,DP,1,95,0.0105
10,Vijayawada,4563,Bitter Gourd,External Damage/Bruises,Pod,2,95,0.0211
10,Indore,262849,Small Onion,Customer perception / Wrong claim,CX,1,4,0.25
10,Alappuzha,45306,Daily Pomegranate,External Damage/Bruises,Pod,1,75,0.0133
10,Alappuzha,45306,Daily Pomegranate,Customer perception / Wrong claim,CX,1,75,0.0133
10,Thoothukudi,4599,Lady's Finger,Customer perception / Wrong claim,CX,1,232,0.0043
10,Dibrugarh,3967,Purple Bharta Brinjal,External Damage/Bruises,Pod,1,59,0.0169
10,Manipal,8689,Hybrid Tomato,External Damage/Bruises,Pod,1,268,0.0037
10,Belgaum,7433,Imported Avocado - Tanzania,Internal Rotten,Sourcing,1,38,0.0263
10,Pune,21742,Tadaa Sweet Corn Cob boiled,External Rotten/ Fungal,Pod,1,5,0.2
10,Rajahmundry,1036,Carrot,External Damage/Bruises,Pod,1,418,0.0024
10,Moradabad,1083,Green Kiwi,Underweight (packing issue),WH,1,64,0.0156
10,Siliguri,1095,Button Mushroom,External Damage/Bruises,Pod,1,45,0.0222
10,Kozhikode,7477,Tapioca,Internal Rotten,Sourcing,1,32,0.0313
10,Ludhiana,1116,Semi ripe Chikoo,Raw,DP,2,25,0.08
10,Ludhiana,1116,Semi ripe Chikoo,Internal Rotten,Sourcing,1,25,0.04
10,Jaipur,17011,Red Delicious Apple,External Damage/Bruises,Pod,1,45,0.0222
10,Kochi,5454,Raw Groundnut,External Damage/Bruises,Pod,2,70,0.0286
10,Gurgaon,3384,Diced Muskmelon,External Damage/Bruises,Pod,1,10,0.1
10,Gurgaon,3384,Diced Muskmelon,Customer perception / Wrong claim,CX,1,10,0.1
10,Lucknow,7433,Imported Avocado - Tanzania,External Damage/Bruises,Pod,1,74,0.0135
10,Lucknow,7433,Imported Avocado - Tanzania,Internal Rotten,Sourcing,1,74,0.0135
10,Lucknow,7433,Imported Avocado - Tanzania,Raw,DP,2,74,0.027
10,Pondicherry,3383,Diced Papaya,Taste / water content,Sourcing,1,25,0.04
10,Delhi,18106,Muskmelon Premium,External Damage/Bruises,Pod,1,127,0.0079
10,Delhi,18106,Muskmelon Premium,External Rotten/ Fungal,Pod,1,127,0.0079
10,Vadodara,52733,Flower Mix,External Damage/Bruises,Pod,1,28,0.0357
10,Aurangabad,8689,Hybrid Tomato,External Damage/Bruises,Pod,1,125,0.008
10,Jaipur,2168,Premium Kinnow Orange (Santara),Customer perception / Wrong claim,CX,1,363,0.0028
10,Jaipur,2168,Premium Kinnow Orange (Santara),External Damage/Bruises,Pod,2,363,0.0055
10,Warangal,3967,Purple Bharta Brinjal,External Damage/Bruises,Pod,1,64,0.0156
10,Sri Ganganagar,1101,Papaya,External Rotten/ Fungal,Pod,1,19,0.0526
10,Kakinada,1025,Broccoli,External Rotten/ Fungal,Pod,1,22,0.0455
10,Thoothukudi,3943,Sambar Onion,Customer perception / Wrong claim,CX,1,276,0.0036
10,Tirupur,1047,Coconut,Internal Rotten,Sourcing,1,169,0.0059
10,Tirupati,20422,Daily Apple,External Damage/Bruises,Pod,1,104,0.0096
10,Tirupati,20422,Daily Apple,Customer perception / Wrong claim,CX,2,104,0.0192
10,Kota,3796,Lemon,External Rotten/ Fungal,Pod,2,459,0.0044
10,Kota,3796,Lemon,Customer perception / Wrong claim,CX,1,459,0.0022
10,Kota,3796,Lemon,External Damage/Bruises,Pod,4,459,0.0087
10,Noida 1,11817,Longan,Internal Rotten,Sourcing,1,71,0.0141
10,Noida 1,11817,Longan,External Rotten/ Fungal,Pod,2,71,0.0282
10,Noida,17054,Mango Banganpalli / Safeda,External Rotten/ Fungal,Pod,1,14,0.0714
10,Gurgaon,998,Washington Apple,External Damage/Bruises,Pod,1,49,0.0204
10,Gurgaon,998,Washington Apple,Customer perception / Wrong claim,CX,1,49,0.0204
10,Gurgaon,4563,Bitter Gourd,External Damage/Bruises,Pod,4,124,0.0323
10,Bangalore,6287,Paneer Fruit,External Rotten/ Fungal,Pod,2,105,0.019
10,Bangalore,6287,Paneer Fruit,External Damage/Bruises,Pod,1,105,0.0095
10,Bhubaneswar,1294,Gooseberry,Customer perception / Wrong claim,CX,1,350,0.0029
10,Bhubaneswar,1294,Gooseberry,External Damage/Bruises,Pod,2,350,0.0057
10,Warangal,7821,English Cucumber,Customer perception / Wrong claim,CX,2,182,0.011
10,Ahmedabad,24381,White Radish,Customer perception / Wrong claim,CX,3,146,0.0205
10,Ahmedabad,24381,White Radish,Shrivelled / Dry,WH,1,146,0.0068
10,Mysore,51935,Baby Yelakki Banana,Customer perception / Wrong claim,CX,1,190,0.0053
10,Mysore,1025,Broccoli,External Damage/Bruises,Pod,1,457,0.0022
10,Coimbatore,1082,Guava,External Damage/Bruises,Pod,7,486,0.0144
10,Coimbatore,1082,Guava,Customer perception / Wrong claim,CX,2,486,0.0041
10,Kota,3797,Red & Yellow Bell Peppers,External Damage/Bruises,Pod,1,58,0.0172
10,Vijayawada,5733,Premium Guava,Customer perception / Wrong claim,CX,1,415,0.0024
10,Vijayawada,5733,Premium Guava,External Damage/Bruises,Pod,3,415,0.0072
10,Tumakuru,7433,Imported Avocado - Tanzania,Internal Rotten,Sourcing,1,22,0.0455
10,Vizag,4563,Bitter Gourd,Overripe,DP,1,135,0.0074
10,Guwahati,7433,Imported Avocado - Tanzania,Customer perception / Wrong claim,CX,1,28,0.0357
10,Guwahati,1005,Robusta Banana,Internal Rotten,Sourcing,1,605,0.0017
10,Guwahati,1005,Robusta Banana,Customer perception / Wrong claim,CX,1,605,0.0017
10,Guwahati,1005,Robusta Banana,External Damage/Bruises,Pod,17,605,0.0281
10,Thiruvananthapuram,1036,Carrot,Customer perception / Wrong claim,CX,1,1155,0.0009
10,Thiruvananthapuram,1036,Carrot,External Damage/Bruises,Pod,3,1155,0.0026
10,Kochi,3967,Purple Bharta Brinjal,Customer perception / Wrong claim,CX,2,1027,0.0019
10,Kochi,3967,Purple Bharta Brinjal,External Damage/Bruises,Pod,1,1027,0.001
10,Raipur,1108,Potato,Customer perception / Wrong claim,CX,2,386,0.0052
10,Raipur,1108,Potato,External Damage/Bruises,Pod,2,386,0.0052
10,Coimbatore,197437,Banana Karpooravalli,Customer perception / Wrong claim,CX,1,49,0.0204
10,Vapi,1016,Bottle Gourd (500 - 800 g),External Damage/Bruises,Pod,1,91,0.011
10,Ambala,2969,Imported Blueberry (From Peru),External Rotten/ Fungal,Pod,1,20,0.05
10,Erode,45306,Daily Pomegranate,External Damage/Bruises,Pod,1,113,0.0089
10,Coimbatore,7458,Banana Red,Raw,DP,1,420,0.0024
10,Coimbatore,7458,Banana Red,Customer perception / Wrong claim,CX,1,420,0.0024
10,Coimbatore,7458,Banana Red,External Damage/Bruises,Pod,1,420,0.0024
10,Salem,5733,Premium Guava,Internal Rotten,Sourcing,1,363,0.0028
10,Patna,14877,Small Cauliflower,External Damage/Bruises,Pod,1,235,0.0043
10,Guntur,3967,Purple Bharta Brinjal,Customer perception / Wrong claim,CX,1,120,0.0083
10,Guntur,3967,Purple Bharta Brinjal,External Damage/Bruises,Pod,2,120,0.0167
10,Jamshedpur,7433,Imported Avocado - Tanzania,Internal Rotten,Sourcing,1,12,0.0833
10,Nagpur,45306,Daily Pomegranate,Customer perception / Wrong claim,CX,1,114,0.0088
10,Nagpur,45306,Daily Pomegranate,External Damage/Bruises,Pod,1,114,0.0088
10,Nagpur,45306,Daily Pomegranate,Raw,DP,1,114,0.0088
10,Madurai,3943,Sambar Onion,External Damage/Bruises,Pod,1,372,0.0027
10,Madurai,3943,Sambar Onion,Underweight (packing issue),WH,1,372,0.0027
10,Thiruvananthapuram,4599,Lady's Finger,Customer perception / Wrong claim,CX,4,1801,0.0022
10,Thrissur,1284,Indian Tomato,External Damage/Bruises,Pod,3,3653,0.0008
10,Faridabad,1128,Sweet Potato,External Damage/Bruises,Pod,1,89,0.0112
10,Pune,11113,Ramphal,External Damage/Bruises,Pod,2,53,0.0377
10,Vapi,7433,Imported Avocado - Tanzania,External Damage/Bruises,Pod,1,74,0.0135
10,Central Goa,4213,Mixed Sprouts,External Damage/Bruises,Pod,1,58,0.0172
10,Jamshedpur,15221,Black Grapes Sharad (Seedless),Taste / water content,Sourcing,1,35,0.0286
10,Kollam,3796,Lemon,Raw,DP,1,693,0.0014
10,Gurgaon,2970,Imported Plum,External Damage/Bruises,Pod,2,58,0.0345
10,Gurgaon,2970,Imported Plum,Customer perception / Wrong claim,CX,1,58,0.0172
10,Noida 1,69951,Superplum Indian Apple,External Damage/Bruises,Pod,1,16,0.0625
10,Faridabad,21211,Papaya,Customer perception / Wrong claim,CX,1,9,0.1111
10,Nellore,7433,Imported Avocado - Tanzania,Customer perception / Wrong claim,CX,1,23,0.0435
10,Varanasi,1096,Muskmelon,Customer perception / Wrong claim,CX,1,23,0.0435
10,Noida,71360,Pluckk Cold-Pressed Mango Fruit Juice | No Added Sugar | No Preservatives | No Concentrates,External Damage/Bruises,Pod,1,2,0.5
10,Thiruvananthapuram,11544,Raw Banana Nendran,External Damage/Bruises,Pod,1,335,0.003
10,Noida,11558,Indian Blueberries,Customer perception / Wrong claim,CX,1,34,0.0294
10,Bangalore,11056,Rajnigandha Flower Garland (1.7 - 2 ft),External Rotten/ Fungal,Pod,1,32,0.0313
10,Surat,14877,Small Cauliflower,External Damage/Bruises,Pod,1,138,0.0072
10,Vellore,1095,Button Mushroom,External Damage/Bruises,Pod,2,282,0.0071
10,Gurgaon,11054,Three-Leaf Bel Patta (Bilva Patra),External Damage/Bruises,Pod,1,51,0.0196
10,Ranchi,2116,Onion,Customer perception / Wrong claim,CX,2,2130,0.0009
10,Dehradun,989502,Strawberry,Customer perception / Wrong claim,CX,1,94,0.0106
10,Guwahati,4600,Long Purple Brinjal,External Rotten/ Fungal,Pod,1,50,0.02
10,Vellore,1294,Gooseberry,External Damage/Bruises,Pod,1,110,0.0091
10,Noida,3383,Diced Papaya,Internal Rotten,Sourcing,1,16,0.0625
10,Ludhiana,45306,Daily Pomegranate,Customer perception / Wrong claim,CX,1,38,0.0263
10,Noida 1,6887,Raw Jackfruit (Cut),Overripe,DP,1,60,0.0167
10,Noida 1,6887,Raw Jackfruit (Cut),Customer perception / Wrong claim,CX,1,60,0.0167
10,Kochi,11817,Longan,Customer perception / Wrong claim,CX,1,720,0.0014
10,Kochi,11817,Longan,Internal Rotten,Sourcing,2,720,0.0028
10,Kochi,11817,Longan,Underweight (packing issue),WH,1,720,0.0014
10,Kochi,11817,Longan,Taste / water content,Sourcing,1,720,0.0014
10,Trichy,19027,Green Cucumber,Underweight (packing issue),WH,1,546,0.0018
10,Trichy,19027,Green Cucumber,Shrivelled / Dry,WH,2,546,0.0037
10,Jamshedpur,1016,Bottle Gourd (500 - 800 g),External Damage/Bruises,Pod,1,50,0.02
10,Panipat,1027,Green Capsicum,External Damage/Bruises,Pod,1,65,0.0154
10,Vizag,1116,Semi ripe Chikoo,External Damage/Bruises,Pod,3,183,0.0164
10,Vizag,1116,Semi ripe Chikoo,External Rotten/ Fungal,Pod,2,183,0.0109
10,Vizag,1116,Semi ripe Chikoo,Raw,DP,3,183,0.0164
10,Surat,1007,Yelakki Banana,Customer perception / Wrong claim,CX,1,46,0.0217
10,Ahmedabad,4223,Fruit Chat Mix,Underweight (packing issue),WH,1,135,0.0074
10,Vizag,38914,Baby Bottle Gourd,Customer perception / Wrong claim,CX,1,204,0.0049
10,Vadodara,1025,Broccoli,External Damage/Bruises,Pod,1,175,0.0057
10,Kozhikode,4563,Bitter Gourd,Overripe,DP,1,77,0.013
10,Central Goa,2970,Imported Plum,External Damage/Bruises,Pod,1,51,0.0196
10,Gorakhpur,1284,Indian Tomato,External Damage/Bruises,Pod,1,163,0.0061
10,Dehradun,5804,Fresh Green Peas Peeled,External Damage/Bruises,Pod,1,60,0.0167
10,Kolkata,9497,Yellow Shevanti Flowers,Customer perception / Wrong claim,CX,1,50,0.02
10,Nellore,1095,Button Mushroom,Customer perception / Wrong claim,CX,1,23,0.0435
10,Ludhiana,1128,Sweet Potato,External Damage/Bruises,Pod,1,69,0.0145
10,Thrissur,1082,Guava,External Damage/Bruises,Pod,1,424,0.0024
10,Trichy,1037,Cauliflower,External Damage/Bruises,Pod,2,345,0.0058
10,Pondicherry,1116,Semi ripe Chikoo,External Damage/Bruises,Pod,1,236,0.0042
10,Noida 1,4083,Moong Sprouts,External Rotten/ Fungal,Pod,1,21,0.0476
10,Pondicherry,4517,Green Peas (Matar),External Damage/Bruises,Pod,1,130,0.0077
10,Varanasi,4599,Lady's Finger,External Damage/Bruises,Pod,1,99,0.0101
10,Patna,1037,Cauliflower,External Damage/Bruises,Pod,1,232,0.0043
10,Noida 1,1007,Yelakki Banana,External Damage/Bruises,Pod,5,74,0.0676
10,Noida 1,1007,Yelakki Banana,External Rotten/ Fungal,Pod,2,74,0.027
10,Bhopal,8688,Daily Juice Sweet Lime,Customer perception / Wrong claim,CX,1,34,0.0294
10,Thiruvananthapuram,15049,Red Cabbage,External Damage/Bruises,Pod,1,41,0.0244
10,Mumbai,68605,Shevanthi Flower Garland (1.7 - 2 ft),Shrivelled / Dry,WH,1,43,0.0233
10,Delhi,85559,Pluckk Fruit Chaat,Customer perception / Wrong claim,CX,1,25,0.04
10,Delhi,85559,Pluckk Fruit Chaat,Taste / water content,Sourcing,1,25,0.04
10,Hubli,12669,Mulberry Mahabaleshwar,Customer perception / Wrong claim,CX,1,75,0.0133
10,Hubli,12669,Mulberry Mahabaleshwar,External Damage/Bruises,Pod,1,75,0.0133
10,Tirupur,1025,Broccoli,External Damage/Bruises,Pod,2,227,0.0088
10,Tirupur,1025,Broccoli,Customer perception / Wrong claim,CX,1,227,0.0044
10,Moradabad,1108,Potato,External Damage/Bruises,Pod,1,137,0.0073
10,Kota,24381,White Radish,Taste / water content,Sourcing,1,17,0.0588
10,Vellore,8688,Daily Juice Sweet Lime,Customer perception / Wrong claim,CX,1,53,0.0189
10,Khammam,1108,Potato,Customer perception / Wrong claim,CX,1,385,0.0026
10,Agra,3796,Lemon,Customer perception / Wrong claim,CX,1,141,0.0071
10,Agra,3796,Lemon,External Damage/Bruises,Pod,1,141,0.0071
10,Guntur,1005,Robusta Banana,Customer perception / Wrong claim,CX,1,328,0.003
10,Guntur,1005,Robusta Banana,External Damage/Bruises,Pod,2,328,0.0061
10,Warangal,11565,Baby Banana,External Damage/Bruises,Pod,6,691,0.0087
10,Vapi,2168,Premium Kinnow Orange (Santara),Customer perception / Wrong claim,CX,1,44,0.0227
10,Siliguri,1005,Robusta Banana,External Damage/Bruises,Pod,4,73,0.0548
10,Amravati,19027,Green Cucumber,Shrivelled / Dry,WH,1,38,0.0263
10,Hubli,1013,Beetroot,External Damage/Bruises,Pod,1,81,0.0123
10,Thiruvalla,1056,Madras Cucumber,External Damage/Bruises,Pod,1,124,0.0081
10,Thanjavur,19027,Green Cucumber,Customer perception / Wrong claim,CX,1,216,0.0046
10,Rajahmundry,1100,Nagpur Orange,External Damage/Bruises,Pod,1,60,0.0167
10,Manipal,2611,Green Peas,Customer perception / Wrong claim,CX,1,108,0.0093
10,Manipal,2611,Green Peas,Underweight (packing issue),WH,1,108,0.0093
10,Mangaluru,1128,Sweet Potato,External Damage/Bruises,Pod,1,73,0.0137
10,Patna,1007,Yelakki Banana,Customer perception / Wrong claim,CX,1,620,0.0016
10,Patna,1007,Yelakki Banana,External Damage/Bruises,Pod,3,620,0.0048
10,Anand,11802,Apple Kashmiri,External Damage/Bruises,Pod,1,5,0.2
10,Ludhiana,3797,Red & Yellow Bell Peppers,External Damage/Bruises,Pod,1,44,0.0227
10,Ludhiana,6132,Small Green Capsicum,External Damage/Bruises,Pod,1,61,0.0164
10,Udaipur,997,Royal Gala Apple,External Damage/Bruises,Pod,1,26,0.0385
10,Chandigarh,11802,Apple Kashmiri,External Damage/Bruises,Pod,2,146,0.0137
10,Chandigarh,11802,Apple Kashmiri,Customer perception / Wrong claim,CX,2,146,0.0137
10,Ahmedabad,9541,Orange Marigold Flowers,Shrivelled / Dry,WH,1,28,0.0357
10,Vellore,1079,Imported Red Globe Grapes,External Damage/Bruises,Pod,1,23,0.0435
10,Noida 1,18106,Muskmelon Premium,Overripe,DP,1,40,0.025
10,Kottayam,2611,Green Peas,External Damage/Bruises,Pod,1,13,0.0769
10,Bhopal,1103,Pineapple,Raw,DP,1,21,0.0476
10,Guwahati,3060,Premium Kinnaur Apple,External Rotten/ Fungal,Pod,1,50,0.02
10,Khammam,2613,Strawberry Mahabaleshwar,External Damage/Bruises,Pod,1,197,0.0051
10,Khammam,2613,Strawberry Mahabaleshwar,Customer perception / Wrong claim,CX,1,197,0.0051
10,Ranchi,1128,Sweet Potato,Customer perception / Wrong claim,CX,1,40,0.025
10,Ahmedabad,7467,Striped Watermelon (Namdhari),Raw,DP,1,62,0.0161
10,Ahmedabad,7467,Striped Watermelon (Namdhari),Customer perception / Wrong claim,CX,1,62,0.0161
10,Ahmedabad,7467,Striped Watermelon (Namdhari),Taste / water content,Sourcing,1,62,0.0161
10,Raipur,1284,Indian Tomato,External Damage/Bruises,Pod,3,504,0.006
10,Raipur,1284,Indian Tomato,Customer perception / Wrong claim,CX,2,504,0.004
10,Jabalpur,1005,Robusta Banana,Internal Rotten,Sourcing,1,340,0.0029
10,Thiruvananthapuram,15424,Banana Palayankodan,Raw,DP,1,640,0.0016
10,Thiruvananthapuram,15424,Banana Palayankodan,External Damage/Bruises,Pod,3,640,0.0047
10,Coimbatore,1095,Button Mushroom,Customer perception / Wrong claim,CX,1,1220,0.0008
10,Coimbatore,1095,Button Mushroom,External Damage/Bruises,Pod,10,1220,0.0082
10,Gurgaon,89406,Pluckk Cold-Pressed 100% Valencia Orange Fruit Juice | No Added Sugar | No Preservatives | No Concentrates,Taste / water content,Sourcing,1,22,0.0455
10,Indore,3380,Peeled Pomegranate,Internal Rotten,Sourcing,2,150,0.0133
10,Lucknow,15221,Black Grapes Sharad (Seedless),External Rotten/ Fungal,Pod,1,103,0.0097
10,Lucknow,15221,Black Grapes Sharad (Seedless),External Damage/Bruises,Pod,1,103,0.0097
10,Mangaluru,2168,Premium Kinnow Orange (Santara),External Damage/Bruises,Pod,2,51,0.0392
10,Ujjain,5733,Premium Guava,Internal Rotten,Sourcing,1,67,0.0149
10,Pondicherry,11581,Papaya,External Damage/Bruises,Pod,1,33,0.0303
10,Ludhiana,2610,French Beans,External Rotten/ Fungal,Pod,2,93,0.0215
10,Ludhiana,2610,French Beans,External Damage/Bruises,Pod,1,93,0.0108
10,Mysore,11577,Pineapple,External Damage/Bruises,Pod,1,18,0.0556
10,Surat,1049,Colocasia (Arbi),Customer perception / Wrong claim,CX,1,17,0.0588
10,Varanasi,8533,Red Potato,External Damage/Bruises,Pod,1,89,0.0112
10,Hyderabad,96341,Pluckk Cold-Pressed Sugarcane Juice | No Added Sugar | No Preservatives | No Concentrates,Customer perception / Wrong claim,CX,1,72,0.0139
10,Madurai,1108,Potato,Customer perception / Wrong claim,CX,1,627,0.0016
10,Madurai,1108,Potato,External Damage/Bruises,Pod,1,627,0.0016
10,Vijayawada,1027,Green Capsicum,Customer perception / Wrong claim,CX,1,318,0.0031
10,Vijayawada,1027,Green Capsicum,External Damage/Bruises,Pod,1,318,0.0031
10,Thiruvananthapuram,1027,Green Capsicum,Customer perception / Wrong claim,CX,1,972,0.001
10,Thiruvananthapuram,1027,Green Capsicum,External Damage/Bruises,Pod,1,972,0.001
10,Mysore,5733,Premium Guava,Customer perception / Wrong claim,CX,1,628,0.0016
10,Mysore,5733,Premium Guava,External Damage/Bruises,Pod,2,628,0.0032
10,Mysore,5733,Premium Guava,Raw,DP,1,628,0.0016
10,Bhopal,24381,White Radish,Shrivelled / Dry,WH,1,25,0.04
10,Vadodara,1066,Drumstick,Shrivelled / Dry,WH,1,100,0.01
10,Kolkata,6187,Onion (Kanda),External Damage/Bruises,Pod,1,202,0.005
10,Kolkata,6187,Onion (Kanda),Underweight (packing issue),WH,1,202,0.005
10,Delhi,4209,Coconut Grated,Customer perception / Wrong claim,CX,1,41,0.0244
10,Delhi,4209,Coconut Grated,Internal Rotten,Sourcing,1,41,0.0244
10,Delhi,4209,Coconut Grated,Taste / water content,Sourcing,2,41,0.0488
10,Meerut,1083,Green Kiwi,External Damage/Bruises,Pod,1,127,0.0079
10,Meerut,1083,Green Kiwi,Customer perception / Wrong claim,CX,1,127,0.0079
10,Bhubaneswar,14877,Small Cauliflower,External Damage/Bruises,Pod,8,575,0.0139
10,Bhubaneswar,14877,Small Cauliflower,Customer perception / Wrong claim,CX,1,575,0.0017
10,Central Goa,90321,Nagpur orange,External Damage/Bruises,Pod,3,156,0.0192
10,Central Goa,90321,Nagpur orange,Raw,DP,1,156,0.0064
10,Jaipur,7478,Broad Beans,External Damage/Bruises,Pod,1,45,0.0222
10,Central Goa,7387,Raw Papaya,Overripe,DP,1,47,0.0213
10,Erode,1068,Sweet Corn,External Damage/Bruises,Pod,1,250,0.004
10,Erode,1068,Sweet Corn,Shrivelled / Dry,WH,1,250,0.004
10,Indore,1100,Nagpur Orange,Internal Rotten,Sourcing,1,243,0.0041
10,Indore,1100,Nagpur Orange,External Damage/Bruises,Pod,2,243,0.0082
10,Faridabad,11558,Indian Blueberries,External Damage/Bruises,Pod,1,27,0.037
10,Faridabad,11558,Indian Blueberries,External Rotten/ Fungal,Pod,1,27,0.037
10,Coimbatore,95843,Lotus Flower,Shrivelled / Dry,WH,1,11,0.0909
10,Thoothukudi,1296,Tender Coconut,External Damage/Bruises,Pod,1,552,0.0018
10,Thoothukudi,1296,Tender Coconut,Taste / water content,Sourcing,1,552,0.0018
10,Thoothukudi,1296,Tender Coconut,Customer perception / Wrong claim,CX,1,552,0.0018
10,Vellore,5733,Premium Guava,Customer perception / Wrong claim,CX,1,212,0.0047
10,Trichy,1095,Button Mushroom,Customer perception / Wrong claim,CX,1,581,0.0017
10,Trichy,1095,Button Mushroom,External Rotten/ Fungal,Pod,1,581,0.0017
10,Trichy,1095,Button Mushroom,External Damage/Bruises,Pod,4,581,0.0069
10,Rajkot,1296,Tender Coconut,External Rotten/ Fungal,Pod,1,75,0.0133
10,Rajahmundry,1116,Semi ripe Chikoo,Internal Rotten,Sourcing,1,34,0.0294
10,Dehradun,4070,Pineapple Slices,External Damage/Bruises,Pod,1,66,0.0152
10,Chennai,67700,Pluckk Cold-Pressed Pineapple Juice | No Added Sugar | No Preservatives | No Concentrates,Underweight (packing issue),WH,1,34,0.0294
10,Ahmedabad,11581,Papaya,External Rotten/ Fungal,Pod,1,59,0.0169
10,Kolkata,6188,Potato (Batate),External Damage/Bruises,Pod,2,478,0.0042
