Unique ID,WEEK,CITY,ITEM_CODE_NEW,ITEM_NAME,Total IGCC,Unique Order Numbers,Reason Summary
19-Central Goa-736728,19,Central Goa,736728,Bobby Muskmelon (White Flesh),2,,"External Damage/Bruises (1.00), Raw (1.00)"
19-Anantapur-1095,19,Anantapur,1095,Button Mushroom,2,,External Damage/Bruises (2.00)
19-Bikaner-1284,19,Bikaner,1284,Indian Tomato,1,,Customer perception / Wrong claim (1.00)
19-Bangalore-604095,19,Bangalore,604095,nectr Garlic,1,,Customer perception / Wrong claim (1.00)
19-Surat-240205,19,Surat,240205,Green Grapes Sonaka (Seedless),2,,External Damage/Bruises (2.00)
19-Indore-271378,19,Indore,271378,Kesar Mango (Maharashtra),1,,Raw (1.00)
19-Anantapur-1284,19,Anantapur,1284,Indian Tomato,1,,External Rotten/ Fungal (1.00)
19-Noida-182087,19,Noida,182087,Farmerr Five Red Roses Bouquet,1,,Shrivelled / Dry (1.00)
19-Bangalore-731859,19,Bangalore,731859,nectr Red & Yellow Bell Peppers,2,,Customer perception / Wrong claim (2.00)
19-Pune-707484,19,Pune,707484,FlowerAura Single Sunflower Bouquet in Non-Woven Paper Bouquet,3,,"External Damage/Bruises (2.00), Customer perception / Wrong claim (1.00)"
19-Bangalore-632542,19,Bangalore,632542,The Flora Single Blue Hydrangea,1,,Customer perception / Wrong claim (1.00)
19-Bangalore-913501,19,Bangalore,913501,The Flora Single Sunflower Bouquet,20,,"External Damage/Bruises (18.00), Customer perception / Wrong claim (2.00)"
19-Bathinda-1131,19,Bathinda,1131,Kiran Watermelon,1,,Customer perception / Wrong claim (1.00)
19-Pune-804342,19,Pune,804342,Alphonso Mango (Hapus),2,,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
19-Nellore-17048,19,Nellore,17048,South Alphonso Mango (Karnataka Badami),1,,Incorrect size (sourcing issue) (1.00)
19-Karur-15024,19,Karur,15024,Kateri Brinjal,1,,External Damage/Bruises (1.00)
19-Central Goa-428264,19,Central Goa,428264,Sweet potato,1,,External Damage/Bruises (1.00)
19-Bikaner-1005,19,Bikaner,1005,Premium Robusta Banana,2,,"Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
19-Bilaspur-1296,19,Bilaspur,1296,Tender Coconut,8,,"External Damage/Bruises (6.00), External Rotten/ Fungal (1.00), Customer perception / Wrong claim (1.00)"
19-Ongole-5733,19,Ongole,5733,Premium Guava,2,,External Damage/Bruises (2.00)
19-Nellore-1296,19,Nellore,1296,Tender Coconut,1,,Customer perception / Wrong claim (1.00)
19-Bangalore-346198,19,Bangalore,346198,Mini Kesar Mango (Maharashtra),2,,Internal Rotten (2.00)
19-Pune-453296,19,Pune,453296,Flower Aura Five Purple Bliss Chrysanthemum Bouquet,3,,External Damage/Bruises (3.00)
19-Gurgaon-480338,19,Gurgaon,480338,Indian Blueberry Minis,1,,External Damage/Bruises (1.00)
19-Pune-135817,19,Pune,135817,Farmerr Two Orchids Bouquet,14,,"External Damage/Bruises (12.00), Customer perception / Wrong claim (2.00)"
19-Karnal-8689,19,Karnal,8689,Hybrid Tomato,1,,Customer perception / Wrong claim (1.00)
19-Mumbai-810863,19,Mumbai,810863,The Flora Four Red Rose Bouquet,9,,"External Damage/Bruises (5.00), Shrivelled / Dry (4.00)"
19-Kolkata-249820,19,Kolkata,249820,Flower Aura Single Sunflower in Purple Premium Paper,4,,External Damage/Bruises (4.00)
19-Noida-913501,19,Noida,913501,The Flora Single Sunflower Bouquet,2,,External Damage/Bruises (2.00)
19-Bhilai-7433,19,Bhilai,7433,Imported Avocado - Tanzania,1,,Raw (1.00)
19-Noida-526248,19,Noida,526248,Spinach - Protected Cultivation,2,,External Damage/Bruises (2.00)
19-Saharanpur-1284,19,Saharanpur,1284,Indian Tomato,2,,External Damage/Bruises (2.00)
19-Saharanpur-1047,19,Saharanpur,1047,Coconut,1,,Internal Rotten (1.00)
19-Delhi-479352,19,Delhi,479352,Farmerr Single Sunflower Bouquet with Gift Bag,2,,External Damage/Bruises (2.00)
19-Pune-799544,19,Pune,799544,Very Berry Fruits Frozen Raspberry,1,,External Rotten/ Fungal (1.00)
19-Nellore-19027,19,Nellore,19027,Green Cucumber,2,,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
19-Noida 1-621865,19,Noida 1,621865,Fresh Royal Pink Tulips (Netherlands),8,,"External Damage/Bruises (6.00), Shrivelled / Dry (2.00)"
19-Rohtak-208289,19,Rohtak,208289,Lettuce Green - Protected Cultivation,1,,External Damage/Bruises (1.00)
19-Chennai-190473,19,Chennai,190473,The Flora Two Blue Orchids,2,,External Damage/Bruises (2.00)
19-Mysore-605538,19,Mysore,605538,nectr Cherry Tomato,1,,External Damage/Bruises (1.00)
19-Muzaffarpur-1037,19,Muzaffarpur,1037,Cauliflower,1,,External Damage/Bruises (1.00)
19-Bhilai-1131,19,Bhilai,1131,Kiran Watermelon,1,,External Damage/Bruises (1.00)
19-Bangalore-810863,19,Bangalore,810863,The Flora Four Red Rose Bouquet,3,,Shrivelled / Dry (3.00)
19-Mumbai-465837,19,Mumbai,465837,nectr Cabbage,1,,External Damage/Bruises (1.00)
19-Anantapur-45306,19,Anantapur,45306,Daily Pomegranate,1,,External Damage/Bruises (1.00)
19-Ongole-1108,19,Ongole,1108,Potato,1,,External Damage/Bruises (1.00)
19-Pune-190473,19,Pune,190473,The Flora Two Blue Orchids,1,,External Damage/Bruises (1.00)
19-Tirupati-913501,19,Tirupati,913501,The Flora Single Sunflower Bouquet,1,,External Damage/Bruises (1.00)
19-Varanasi-804342,19,Varanasi,804342,Alphonso Mango (Hapus),1,,Raw (1.00)
19-Warangal-741630,19,Warangal,741630,Bhoomi Farms Organic Sweet Potato,2,,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
19-Bangalore-788167,19,Bangalore,788167,White Shimeji Mushroom,1,,External Rotten/ Fungal (1.00)
19-Bikaner-8689,19,Bikaner,8689,Hybrid Tomato,1,,Customer perception / Wrong claim (1.00)
19-Gurgaon-650027,19,Gurgaon,650027,Farmerr Two Yellow Roses Bouquet with Gift Bag,2,,"External Damage/Bruises (1.00), Shrivelled / Dry (1.00)"
19-Anantapur-5733,19,Anantapur,5733,Premium Guava,2,,External Damage/Bruises (2.00)
19-Anantapur-52733,19,Anantapur,52733,Flower Mix,1,,External Damage/Bruises (1.00)
19-Guwahati-489965,19,Guwahati,489965,Badami Baby Potato,1,,External Damage/Bruises (1.00)
19-Mumbai-140356,19,Mumbai,140356,Brown Shimeji Mushroom,1,,External Damage/Bruises (1.00)
19-Berhampur-17062,19,Berhampur,17062,Mango Lalbagh Sindhura,1,,Customer perception / Wrong claim (1.00)
19-Kurnool-240205,19,Kurnool,240205,Green Grapes Sonaka (Seedless),1,,External Rotten/ Fungal (1.00)
19-Noida 1-512179,19,Noida 1,512179,Red & Yellow Bell Pepper - Protected Cultivation,3,,"External Damage/Bruises (2.00), Internal Rotten (1.00)"
19-Rudrapur-240205,19,Rudrapur,240205,Green Grapes Sonaka (Seedless),1,,External Damage/Bruises (1.00)
19-Pune-540818,19,Pune,540818,Phulwaa Fresh Purple Shevanti,1,,External Damage/Bruises (1.00)
19-Saharanpur-2116,19,Saharanpur,2116,Onion,2,,"Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
19-Kannur-4563,19,Kannur,4563,Bitter Gourd,1,,Overripe (1.00)
19-Nellore-220874,19,Nellore,220874,Bhoomi Farms Organically Grown Bitter Gourd,1,,External Rotten/ Fungal (1.00)
19-Pune-642046,19,Pune,642046,Gujarat Kesar Mango,2,,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
19-Bangalore-235000,19,Bangalore,235000,nectr Pineapple (Chemical Free),1,,Internal Rotten (1.00)
19-Nellore-8535,19,Nellore,8535,Ash Gourd (Whole),1,,External Damage/Bruises (1.00)
19-Mangaluru-576929,19,Mangaluru,576929,White Jackfruit Bulb,1,,Taste / water content (1.00)
19-Noida 1-810863,19,Noida 1,810863,The Flora Four Red Rose Bouquet,2,,Shrivelled / Dry (2.00)
19-Bhilai-1108,19,Bhilai,1108,Potato,3,,External Damage/Bruises (3.00)
19-Gurgaon-182087,19,Gurgaon,182087,Farmerr Five Red Roses Bouquet,1,,Shrivelled / Dry (1.00)
19-Ongole-1296,19,Ongole,1296,Tender Coconut,1,,External Damage/Bruises (1.00)
19-Nellore-3943,19,Nellore,3943,Sambar Onion,2,,"Shrivelled / Dry (1.00), Customer perception / Wrong claim (1.00)"
19-Bangalore-989365,19,Bangalore,989365,Bhoomi Farms Organically Grown Mallika Mango,1,,Customer perception / Wrong claim (1.00)
19-Noida-854514,19,Noida,854514,English Cucumber - Protected Cultivation,2,,"Underweight (packing issue) (1.00), External Damage/Bruises (1.00)"
19-Pune-530584,19,Pune,530584,Superplum South Alphonso Mango (Karnataka Badami),4,,External Damage/Bruises (4.00)
19-Noida-210255,19,Noida,210255,The Flora Single Yellow Rose,1,,Shrivelled / Dry (1.00)
19-Nellore-1108,19,Nellore,1108,Potato,2,,External Damage/Bruises (2.00)
19-Nashik-913501,19,Nashik,913501,The Flora Single Sunflower Bouquet,1,,External Damage/Bruises (1.00)
19-Delhi-610771,19,Delhi,610771,The Flora Single Red Rose,3,,"Shrivelled / Dry (2.00), External Damage/Bruises (1.00)"
19-Muzaffarpur-1005,19,Muzaffarpur,1005,Robusta Banana,1,,Customer perception / Wrong claim (1.00)
19-Nanded-1026,19,Nanded,1026,Cabbage,1,,External Damage/Bruises (1.00)
19-Rajkot-240205,19,Rajkot,240205,Green Grapes Sonaka (Seedless),2,,External Rotten/ Fungal (2.00)
19-Karnal-15221,19,Karnal,15221,Black Grapes Sharad (Seedless),1,,External Damage/Bruises (1.00)
19-Saharanpur-1096,19,Saharanpur,1096,Muskmelon,1,,External Damage/Bruises (1.00)
19-Gurgaon-177706,19,Gurgaon,177706,Farmerr Two White Chrysanthemums with Eucalyptus Bouquet,7,,"Shrivelled / Dry (5.00), External Damage/Bruises (2.00)"
19-Mangaluru-886002,19,Mangaluru,886002,Bhoomi Farms Organically Grown Ginger,1,,Customer perception / Wrong claim (1.00)
19-Chennai-741630,19,Chennai,741630,Bhoomi Farms Organic Sweet Potato,2,,Customer perception / Wrong claim (2.00)
19-Patna-1116,19,Patna,1116,Semi ripe Chikoo,1,,External Damage/Bruises (1.00)
19-Delhi-453296,19,Delhi,453296,Flower Aura Five Purple Bliss Chrysanthemum Bouquet,6,,"External Damage/Bruises (5.00), Shrivelled / Dry (1.00)"
19-Rohtak-8962,19,Rohtak,8962,Robusta Banana Singles,2,,"Raw (1.00), External Damage/Bruises (1.00)"
19-Mumbai-911467,19,Mumbai,911467,Pluckk 100% Natural Tender Coconut Water with Real Malai Chunks|No Preservatives | No Concentrates Set of 6,1,,Taste / water content (1.00)
19-Meerut-945269,19,Meerut,945269,Madhuras Muskmelon,2,,"External Damage/Bruises (1.00), External Rotten/ Fungal (1.00)"
19-Saharanpur-3796,19,Saharanpur,3796,Lemon,1,,Underweight (packing issue) (1.00)
19-Nellore-240205,19,Nellore,240205,Green Grapes Sonaka (Seedless),5,,External Rotten/ Fungal (5.00)
19-Tirupur-897435,19,Tirupur,897435,Grapes Dilkhush,1,,External Damage/Bruises (1.00)
19-Patna-133429,19,Patna,133429,Medium Pomegranate,1,,Customer perception / Wrong claim (1.00)
19-Mumbai-306059,19,Mumbai,306059,Indian Crimson Grapes (Seedless),1,,Underweight (packing issue) (1.00)
19-Karaikkudi-11817,19,Karaikkudi,11817,Longan,1,,External Damage/Bruises (1.00)
19-Gurgaon-526248,19,Gurgaon,526248,Spinach - Protected Cultivation,4,,External Damage/Bruises (4.00)
19-Nellore-11816,19,Nellore,11816,Grapes Panner,1,,External Damage/Bruises (1.00)
19-Manipal-240205,19,Manipal,240205,Green Grapes Sonaka (Seedless),2,,"Taste / water content (1.00), Customer perception / Wrong claim (1.00)"
19-Gurgaon-410955,19,Gurgaon,410955,The Flora Three Pink Roses Bouquet,1,,Shrivelled / Dry (1.00)
19-Bhimavaram-38914,19,Bhimavaram,38914,Baby Bottle Gourd,1,,External Damage/Bruises (1.00)
19-Rohtak-1096,19,Rohtak,1096,Muskmelon,1,,Raw (1.00)
19-Hyderabad-621865,19,Hyderabad,621865,Fresh Royal Pink Tulips (Netherlands),40,,"External Damage/Bruises (38.00), Customer perception / Wrong claim (2.00)"
19-Bikaner-1005,19,Bikaner,1005,Robusta Banana,1,,Customer perception / Wrong claim (1.00)
19-Muzaffarpur-17052,19,Muzaffarpur,17052,Mango Lalbagh Sindhura,1,,External Damage/Bruises (1.00)
19-Mumbai-947286,19,Mumbai,947286,Pluckk Organic Brinjal Kateri,1,,External Damage/Bruises (1.00)
19-Rohtak-1037,19,Rohtak,1037,Cauliflower,1,,Customer perception / Wrong claim (1.00)
19-Delhi-530584,19,Delhi,530584,Superplum South Alphonso Mango (Karnataka Badami),1,,Taste / water content (1.00)
19-Anantapur-206423,19,Anantapur,206423,Ridge Gourd,1,,Customer perception / Wrong claim (1.00)
19-Mangaluru-854514,19,Mangaluru,854514,English Cucumber - Protected Cultivation,2,,"External Rotten/ Fungal (1.00), External Damage/Bruises (1.00)"
19-Bhilai-1095,19,Bhilai,1095,Button Mushroom,1,,Customer perception / Wrong claim (1.00)
19-Anantapur-1108,19,Anantapur,1108,Potato,1,,External Damage/Bruises (1.00)
19-Bangalore-560063,19,Bangalore,560063,Bhoomi Farms Organic Onion,1,,Customer perception / Wrong claim (1.00)
19-Nizamabad-1066,19,Nizamabad,1066,Drumstick,1,,External Damage/Bruises (1.00)
19-Hyderabad-177706,19,Hyderabad,177706,Farmerr Two White Chrysanthemums with Eucalyptus Bouquet,1,,External Damage/Bruises (1.00)
19-Gurgaon-812053,19,Gurgaon,812053,The Flora Three Purple chrysanthemum,1,,Shrivelled / Dry (1.00)
19-Pune-647226,19,Pune,647226,Phulwaa Fresh Roses,3,,External Damage/Bruises (3.00)
19-Bilaspur-1095,19,Bilaspur,1095,Button Mushroom,1,,External Damage/Bruises (1.00)
19-Nellore-271378,19,Nellore,271378,Kesar Mango (Maharashtra),1,,External Rotten/ Fungal (1.00)
19-Noida-744146,19,Noida,744146,Superplum Chikoo,2,,"External Damage/Bruises (1.00), External Rotten/ Fungal (1.00)"
19-Kolkata-135817,19,Kolkata,135817,Farmerr Two Orchids Bouquet,3,,External Damage/Bruises (3.00)
19-Hyderabad-190473,19,Hyderabad,190473,The Flora Two Blue Orchids,3,,External Damage/Bruises (3.00)
19-Anantapur-7821,19,Anantapur,7821,English Cucumber,2,,External Damage/Bruises (2.00)
19-Mumbai-786606,19,Mumbai,786606,Phulwaa Fresh Lotus,1,,External Damage/Bruises (1.00)
19-Karaikkudi-27568,19,Karaikkudi,27568,Shevanti Flower Mix,1,,External Damage/Bruises (1.00)
19-Karaikkudi-1013,19,Karaikkudi,1013,Beetroot,2,,Customer perception / Wrong claim (2.00)
19-Berhampur-3361,19,Berhampur,3361,Raw Totapuri Mango,1,,Customer perception / Wrong claim (1.00)
19-Warangal-642046,19,Warangal,642046,Gujarat Kesar Mango,2,,Customer perception / Wrong claim (2.00)
19-Bangalore-228397,19,Bangalore,228397,nectr Pomegranate (Chemical Free),1,,External Damage/Bruises (1.00)
19-Chennai-746008,19,Chennai,746008,nectr Coconut (Chemical Free),1,,External Damage/Bruises (1.00)
19-Karur-1037,19,Karur,1037,Cauliflower,2,,"Underweight (packing issue) (1.00), External Damage/Bruises (1.00)"
19-Bhilai-4601,19,Bhilai,4601,Ooty Carrot (Carrot),1,,Shrivelled / Dry (1.00)
19-Kolkata-621865,19,Kolkata,621865,Fresh Royal Pink Tulips (Netherlands),6,,"Shrivelled / Dry (4.00), External Damage/Bruises (2.00)"
19-Pune-849013,19,Pune,849013,FNP Three Roses Bouquet,1,,External Damage/Bruises (1.00)
19-Noida 1-70697,19,Noida 1,70697,Baby Ash Gourd,1,38,External Rotten/ Fungal (1.00)
19-Mysore-1296,19,Mysore,1296,Tender Coconut,30,1052,"External Damage/Bruises (13.00), Taste / water content (11.00), Customer perception / Wrong claim (4.00), External Rotten/ Fungal (2.00)"
19-Kochi-4209,19,Kochi,4209,Coconut Grated,3,1450,"Customer perception / Wrong claim (2.00), External Damage/Bruises (1.00)"
19-Gurgaon-9498,19,Gurgaon,9498,White Shevanti Flowers,1,26,External Damage/Bruises (1.00)
19-Patiala-1005,19,Patiala,1005,Robusta Banana,2,1113,"Raw (1.00), Internal Rotten (1.00)"
19-Patiala-1005,19,Patiala,1005,Premium Robusta Banana,5,1113,"Raw (4.00), Customer perception / Wrong claim (1.00)"
19-Pune-6126,19,Pune,6126,Pluckk Mixed Sprouts,2,309,External Damage/Bruises (2.00)
19-Noida 1-6188,19,Noida 1,6188,Potato (Batate),3,576,External Damage/Bruises (3.00)
19-Vizag-3967,19,Vizag,3967,Purple Bharta Brinjal,6,519,"External Damage/Bruises (5.00), Customer perception / Wrong claim (1.00)"
19-Pune-1025,19,Pune,1025,Broccoli,32,2375,"External Damage/Bruises (26.00), Customer perception / Wrong claim (3.00), Underweight (packing issue) (1.00), Raw (1.00), External Rotten/ Fungal (1.00)"
19-Mumbai-6132,19,Mumbai,6132,Small Green Capsicum,17,3069,"External Damage/Bruises (6.00), External Rotten/ Fungal (6.00), Customer perception / Wrong claim (5.00)"
19-Ahmedabad-1108,19,Ahmedabad,1108,Potato,58,2825,"External Damage/Bruises (45.00), Customer perception / Wrong claim (13.00)"
19-Bangalore-4599,19,Bangalore,4599,Lady's Finger,52,17454,"Customer perception / Wrong claim (19.00), Overripe (15.00), Shrivelled / Dry (7.00), External Damage/Bruises (6.00), Underweight (packing issue) (2.00), External Rotten/ Fungal (2.00), Internal Rotten (1.00)"
19-Belgaum-997,19,Belgaum,997,Royal Gala Apple,1,35,Internal Rotten (1.00)
19-Coimbatore-11581,19,Coimbatore,11581,Papaya,1,57,External Damage/Bruises (1.00)
19-Noida-4564,19,Noida,4564,Small Brinjal,1,108,Customer perception / Wrong claim (1.00)
19-Varanasi-1096,19,Varanasi,1096,Muskmelon,1,177,External Damage/Bruises (1.00)
19-Trichy-1005,19,Trichy,1005,Premium Robusta Banana,2,309,External Damage/Bruises (2.00)
19-Mumbai-17046,19,Mumbai,17046,Mango South Alphonso (Karnataka Badami),35,808,"Raw (12.00), External Damage/Bruises (11.00), Internal Rotten (4.00), Customer perception / Wrong claim (3.00), Taste / water content (3.00), Underweight (packing issue) (1.00), External Rotten/ Fungal (1.00)"
19-Kottayam-4599,19,Kottayam,4599,Lady's Finger,1,138,Customer perception / Wrong claim (1.00)
19-Jaipur-2116,19,Jaipur,2116,Onion,25,5690,"External Damage/Bruises (16.00), Customer perception / Wrong claim (9.00)"
19-Vizag-2970,19,Vizag,2970,Imported Plum,1,8,External Damage/Bruises (1.00)
19-Guntur-1284,19,Guntur,1284,Indian Tomato,12,1530,"External Damage/Bruises (9.00), Customer perception / Wrong claim (3.00)"
19-Delhi-16377,19,Delhi,16377,Sweet Lime (Mosambi),2,194,"Customer perception / Wrong claim (1.00), Raw (1.00)"
19-Patna-17041,19,Patna,17041,Premium Alphonso Mango (Hapus),4,23,"Internal Rotten (2.00), Raw (1.00), External Damage/Bruises (1.00)"
19-Coimbatore-17042,19,Coimbatore,17042,Alphonso Mango (Hapus),1,24,External Damage/Bruises (1.00)
19-Bhopal-18544,19,Bhopal,18544,Mango Totapuri Ripe,2,4,"Raw (1.00), External Damage/Bruises (1.00)"
19-Coimbatore-1066,19,Coimbatore,1066,Drumstick,1,1130,External Damage/Bruises (1.00)
19-Delhi-11565,19,Delhi,11565,Baby Banana,33,2128,"External Damage/Bruises (13.00), Raw (13.00), Customer perception / Wrong claim (4.00), Internal Rotten (3.00)"
19-Delhi-11565,19,Delhi,11565,Banana,13,2128,"Raw (7.00), External Damage/Bruises (4.00), Internal Rotten (1.00), Customer perception / Wrong claim (1.00)"
19-Delhi-11565,19,Delhi,11565,Robusta Banana,14,2128,"Raw (6.00), External Damage/Bruises (3.00), Internal Rotten (3.00), Underweight (packing issue) (1.00), Customer perception / Wrong claim (1.00)"
19-Surat-3505,19,Surat,3505,Banganapalli / Safeda Mango,1,37,Taste / water content (1.00)
19-Kochi-1069,19,Kochi,1069,Garlic Peeled,5,1104,"External Damage/Bruises (4.00), Customer perception / Wrong claim (1.00)"
19-Patna-1108,19,Patna,1108,Potato,4,867,"External Damage/Bruises (3.00), Customer perception / Wrong claim (1.00)"
19-Noida-1296,19,Noida,1296,Tender Coconut,85,1897,"External Damage/Bruises (30.00), Taste / water content (29.00), External Rotten/ Fungal (21.00), Customer perception / Wrong claim (5.00)"
19-Pune-14589,19,Pune,14589,Sun Gold Kiwi,1,46,External Damage/Bruises (1.00)
19-Nashik-8997,19,Nashik,8997,Raw Mango (Sliced),1,11,External Damage/Bruises (1.00)
19-Vizag-8707,19,Vizag,8707,Coconut,1,23,Customer perception / Wrong claim (1.00)
19-Jalandhar-1013,19,Jalandhar,1013,Beetroot,1,60,External Damage/Bruises (1.00)
19-Jodhpur-2116,19,Jodhpur,2116,Onion,1,306,External Damage/Bruises (1.00)
19-Thiruvananthapuram-15424,19,Thiruvananthapuram,15424,Banana Palayankodan,5,503,External Damage/Bruises (5.00)
19-Mysore-11581,19,Mysore,11581,Papaya,1,41,External Damage/Bruises (1.00)
19-Nashik-2610,19,Nashik,2610,French Beans,2,92,External Rotten/ Fungal (2.00)
19-Thanjavur-17042,19,Thanjavur,17042,Alphonso Mango (Hapus),1,8,External Rotten/ Fungal (1.00)
19-Kochi-6494,19,Kochi,6494,Black & Green Grapes Mix Pack (Seedless),4,425,"Taste / water content (2.00), Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
19-Tumakuru-11565,19,Tumakuru,11565,Baby Banana,1,76,Customer perception / Wrong claim (1.00)
19-Nagpur-1074,19,Nagpur,1074,Garlic,1,336,External Damage/Bruises (1.00)
19-Trichy-1037,19,Trichy,1037,Cauliflower,2,452,"Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
19-Mumbai-1092,19,Mumbai,1092,Mint Leaves,21,7464,"Shrivelled / Dry (14.00), Customer perception / Wrong claim (6.00), External Damage/Bruises (1.00)"
